Target,NumberOfFemales,NumberOfManagers,NumberOfOutsourcers,NumberOfRejections,Value Count,idField_203,idField_3486,idField_3388,idField_3391,idField_3390,idField_3491,idField_3420,idField_3935,idField_47,idField_1602,idField_1604,Value_10,Value_50,Value_30,Value_70,Value_20,Value_100,Value_60,Value_2,Value_40,Value_1,Value_80,Value_90,Actvity ID_last_act1,Task arrival date_last_act1
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,100,2022-07-20 09:48:32.520
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,100,2022-07-20 10:02:54.667
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,100,2022-07-20 10:03:54.827
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,100,2022-07-20 10:04:24.453
0,0,0,0,0,6,1,1,1,1,1,0,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,100,2022-07-20 10:12:16.257
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,100,2022-07-20 10:16:08.837
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,100,2022-07-20 10:18:06.457
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,1,0,0,0,1,0,1,0,100,2022-07-20 10:20:28.953
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,100,2022-07-20 10:23:27.890
1,0,0,0,0,9,1,1,1,1,0,1,1,0,1,1,1,2,1,1,0,0,0,0,0,1,2,0,1,100,2022-07-20 10:27:14.203
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,3,0,0,0,0,1,1,0,1,0,0,0,100,2022-07-20 10:27:54.707
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0,100,2022-07-20 10:28:38.570
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,100,2022-07-20 10:37:39.190
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,1,100,2022-07-20 10:59:24.793
0,0,0,0,0,6,1,1,1,1,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,100,2022-07-20 11:02:14.087
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,100,2022-07-20 11:04:56.790
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,100,2022-07-20 11:06:00.073
0,0,0,0,0,6,1,1,1,1,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,100,2022-07-20 11:06:30.450
0,0,0,0,0,6,1,1,1,1,1,0,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,100,2022-07-20 11:06:51.530
0,0,0,0,0,6,1,1,1,1,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,100,2022-07-20 11:13:29.343
1,0,0,0,0,9,1,1,1,1,0,1,1,0,1,1,1,4,0,0,1,0,1,0,2,0,0,0,0,100,2022-07-20 11:22:24.260
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,100,2022-07-20 11:32:55.800
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,100,2022-07-20 11:49:22.910
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,100,2022-07-20 11:56:09.163
0,0,0,0,0,5,1,1,1,1,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,100,2022-07-20 11:58:24.657
0,0,0,0,0,5,1,1,1,1,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,100,2022-07-20 12:01:15.513
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,100,2022-07-20 12:03:49.527
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,100,2022-07-20 12:37:33.110
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,100,2022-07-20 12:57:08.233
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,100,2022-07-20 13:34:02.300
1,0,0,0,0,9,1,1,1,1,0,1,1,0,1,1,1,2,1,1,0,1,0,0,0,0,2,0,1,100,2022-07-20 13:40:01.250
1,0,0,0,0,9,1,1,1,1,0,1,1,0,1,1,1,3,0,0,1,1,0,0,0,0,2,0,1,100,2022-07-20 13:44:09.803
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,100,2022-07-20 14:11:24.480
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,100,2022-07-20 14:18:13.950
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,100,2022-07-20 14:18:22.060
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,100,2022-07-20 14:21:46.780
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,1,0,2,0,0,1,0,0,2,0,0,0,100,2022-07-20 14:23:30.007
1,0,0,0,0,10,1,1,1,1,1,1,1,0,1,1,1,4,1,1,0,0,0,0,0,0,2,1,0,100,2022-07-20 14:24:11.510
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,100,2022-07-20 14:44:03.370
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,100,2022-07-20 14:52:19.893
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,0,1,1,1,1,0,0,0,0,0,0,100,2022-07-20 14:54:17.340
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,100,2022-07-20 15:06:32.477
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,100,2022-07-20 15:13:10.040
0,0,0,0,0,6,1,1,1,1,1,0,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,100,2022-07-20 15:23:18.883
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,100,2022-07-20 15:26:12.600
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,100,2022-07-20 15:28:24.893
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,100,2022-07-20 15:29:53.760
0,0,0,0,0,6,1,1,1,1,1,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,100,2022-07-20 15:33:42.417
1,0,0,0,0,10,1,1,1,1,1,1,1,0,1,1,1,2,0,1,1,2,0,1,0,0,0,0,0,100,2022-07-20 15:39:41.350
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,0,100,2022-07-20 15:41:58.630
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,100,2022-07-20 15:45:15.283
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,100,2022-07-20 15:46:28.773
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,100,2022-07-20 15:50:49.437
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,100,2022-07-20 15:51:27.173
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,0,0,1,1,1,0,0,1,0,0,0,100,2022-07-20 16:07:49.477
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,100,2022-07-20 16:10:08.783
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,100,2022-07-20 16:10:30.317
1,0,0,0,0,9,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,2,0,0,0,1,2,0,1,100,2022-07-20 16:17:04.520
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,100,2022-07-20 16:24:44.370
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,100,2022-07-20 16:27:44.180
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,100,2022-07-20 16:33:24.193
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,100,2022-07-20 16:42:26.033
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,100,2022-07-20 16:50:02.617
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,100,2022-07-20 17:07:18.040
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,100,2022-07-20 17:08:03.810
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,0,1,1,1,0,0,0,1,0,0,0,100,2022-07-20 17:09:06.627
1,0,0,0,0,10,1,1,1,1,1,1,1,0,1,1,1,5,0,0,1,0,0,0,0,0,2,1,0,100,2022-07-20 17:09:42.410
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,100,2022-07-20 17:10:40.010
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,100,2022-07-20 17:13:26.570
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,100,2022-07-20 17:16:10.910
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,100,2022-07-20 17:22:35.223
0,0,0,0,0,5,1,1,1,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,100,2022-07-20 17:24:41.420
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,100,2022-07-20 17:28:46.267
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,1,100,2022-07-20 17:35:45.613
1,0,0,0,0,9,1,1,1,1,0,1,1,0,1,1,1,2,0,1,1,0,2,0,0,0,2,0,0,100,2022-07-20 17:37:47.123
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,1,100,2022-07-20 17:38:15.860
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,100,2022-07-20 17:41:42.597
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,1,0,2,1,1,1,0,0,0,0,0,0,100,2022-07-20 17:44:08.717
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,2,0,1,0,100,2022-07-20 17:44:18.437
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,100,2022-07-20 17:54:23.593
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,100,2022-07-20 17:58:21.330
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,100,2022-07-20 18:02:14.630
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,100,2022-07-20 18:02:52.820
1,0,0,0,0,9,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,2,0,0,0,1,0,0,0,100,2022-07-20 18:03:09.120
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,100,2022-07-20 18:07:09.730
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,100,2022-07-20 18:09:47.777
0,0,0,0,0,5,1,1,1,1,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,100,2022-07-20 18:24:40.393
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,100,2022-07-20 18:43:50.850
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,100,2022-07-20 19:06:43.383
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0,100,2022-07-20 19:19:59.353
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,100,2022-07-20 20:33:13.653
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,100,2022-07-21 08:24:14.233
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,1,1,0,0,1,0,0,1,0,0,0,100,2022-07-21 08:35:49.083
1,0,0,0,0,10,1,1,1,1,1,1,1,0,1,1,1,4,1,1,0,0,1,0,1,0,1,0,0,100,2022-07-21 08:41:58.147
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,100,2022-07-21 08:48:27.070
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,100,2022-07-21 09:08:06.477
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,100,2022-07-21 09:11:36.823
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,100,2022-07-21 09:37:04.493
1,0,0,0,0,10,1,1,1,1,1,1,1,0,1,1,1,4,0,1,0,0,1,0,2,1,0,0,0,100,2022-07-21 10:07:40.810
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,2,1,0,0,0,0,0,0,100,2022-07-21 10:09:13.747
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,100,2022-07-21 10:24:43.687
1,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,100,2022-07-21 10:28:45.597
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,100,2022-07-21 10:48:05.593
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,100,2022-07-21 10:56:17.587
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,100,2022-07-21 11:02:53.633
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,100,2022-07-21 11:04:07.950
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,1,100,2022-07-21 11:31:32.613
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,100,2022-07-21 11:37:57.317
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,100,2022-07-21 11:48:02.583
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,1,0,2,0,1,1,1,0,0,0,0,0,100,2022-07-21 11:51:56.913
1,0,0,0,0,9,1,1,1,1,1,1,1,0,1,1,0,5,0,0,1,0,0,0,0,0,2,0,0,100,2022-07-21 12:17:42.020
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,100,2022-07-21 12:57:20.787
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,100,2022-07-21 13:08:42.950
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,100,2022-07-21 13:18:17.353
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,3,0,1,0,1,0,1,0,0,0,0,0,100,2022-07-21 13:25:59.740
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,100,2022-07-21 13:28:16.077
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0,100,2022-07-21 13:38:39.490
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,100,2022-07-21 13:51:50.777
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,100,2022-07-21 13:52:47.437
1,0,0,0,0,9,1,1,1,1,1,1,1,0,1,1,0,2,0,2,1,0,1,0,0,0,2,0,0,100,2022-07-21 13:54:22.663
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,100,2022-07-21 13:55:38.777
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,100,2022-07-21 14:01:56.433
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,100,2022-07-21 14:03:41.100
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,100,2022-07-21 14:08:33.840
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,100,2022-07-21 14:09:13.923
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,100,2022-07-21 14:14:57.090
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,100,2022-07-21 14:44:52.717
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,100,2022-07-21 14:53:43.197
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,100,2022-07-21 15:16:06.650
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,100,2022-07-21 15:38:17.753
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,100,2022-07-21 15:42:58.887
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,3,0,1,1,0,0,0,0,1,0,0,0,100,2022-07-21 15:50:35.030
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,100,2022-07-21 15:56:16.980
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,1,0,100,2022-07-21 16:05:30.870
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,100,2022-07-21 16:07:30.503
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,100,2022-07-21 16:19:01.950
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,100,2022-07-21 16:20:09.720
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,100,2022-07-21 16:21:15.600
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,100,2022-07-21 16:23:31.110
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,100,2022-07-21 16:24:27.380
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,1,100,2022-07-21 16:34:47.900
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0,0,100,2022-07-21 16:44:32.053
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,100,2022-07-21 16:52:53.407
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,100,2022-07-21 16:56:34.423
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,100,2022-07-21 17:01:07.900
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,100,2022-07-21 17:02:06.310
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,100,2022-07-21 17:07:33.413
0,0,0,0,0,5,1,1,1,1,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,100,2022-07-21 17:19:36.330
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,1,100,2022-07-21 17:21:28.247
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,100,2022-07-21 17:21:44.967
0,0,0,0,0,5,1,1,1,1,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,100,2022-07-21 17:22:57.893
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,100,2022-07-21 17:23:39.473
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,100,2022-07-21 17:24:13.133
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,100,2022-07-21 17:35:24.797
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,100,2022-07-21 17:35:46.547
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,100,2022-07-21 17:37:07.930
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,100,2022-07-21 17:37:51.277
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,100,2022-07-21 17:42:46.830
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,100,2022-07-21 17:45:31.517
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,100,2022-07-21 17:46:17.990
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,100,2022-07-21 17:48:52.657
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,0,100,2022-07-21 17:49:38.253
0,0,0,0,0,5,1,1,1,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,100,2022-07-21 17:52:44.537
3,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,100,2022-07-21 18:00:29.777
3,0,0,0,0,5,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,100,2022-07-21 18:08:05.467
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,100,2022-07-21 18:10:39.387
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,100,2022-07-21 18:16:38.027
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,100,2022-07-21 18:33:59.520
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,100,2022-07-21 18:48:19.463
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,100,2022-07-21 18:51:28.590
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,100,2022-07-22 08:26:00.563
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,100,2022-07-22 08:37:00.257
1,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,100,2022-07-22 08:44:59.717
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,2,1,1,0,0,1,0,0,1,0,0,0,100,2022-07-22 08:46:29.817
0,0,0,0,0,6,1,1,1,1,1,0,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,100,2022-07-22 08:49:56.723
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,100,2022-07-22 08:56:09.143
2,0,0,0,0,7,1,1,1,1,1,1,1,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,100,2022-07-22 08:56:34.427
1,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,100,2022-07-22 09:05:30.767
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,100,2022-07-22 09:06:44.430
3,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,100,2022-07-22 09:22:39.520
2,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,100,2022-07-22 09:37:37.467
1,0,0,0,0,6,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,100,2022-07-22 09:43:56.577
1,0,0,0,0,10,1,1,1,1,1,1,1,0,1,1,1,3,0,0,0,0,1,1,2,1,0,0,0,100,2022-07-22 10:01:27.517
1,0,0,0,0,10,1,1,1,1,1,1,1,0,1,1,1,3,1,1,0,0,1,0,2,1,0,0,0,100,2022-07-22 10:08:29.863
